record_date,stmt_fiscal_year,restmt_flag,account_desc,line_item_desc,position_bil_amt,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2016-09-30,2015,Y,Assets,Cash and other monetary assets,305.1,1,2016,4,2016,3,09,30
2016-09-30,2015,Y,Assets,"Accounts and taxes receivable, net",117.8,2,2016,4,2016,3,09,30
2016-09-30,2015,Y,Assets,"Loans receivable, net",1216.0,3,2016,4,2016,3,09,30
2016-09-30,2015,Y,Assets,"Inventories and related property, net",320.6,4,2016,4,2016,3,09,30
2016-09-30,2015,Y,Assets,"Property, plant and equipment, net",925.3,5,2016,4,2016,3,09,30
2016-09-30,2015,Y,Assets,Debt and equity securities,104.4,6,2016,4,2016,3,09,30
2016-09-30,2015,Y,Assets,Investments in government-sponsored enterprises,106.3,7,2016,4,2016,3,09,30
2016-09-30,2015,Y,Assets,Other assets,165.7,8,2016,4,2016,3,09,30
2016-09-30,2015,Y,Assets,Total assets,3261.2,9,2016,4,2016,3,09,30
2016-09-30,2015,Y,Liabilities,Accounts payable,68.3,10,2016,4,2016,3,09,30
2016-09-30,2015,Y,Liabilities,Federal debt securities held by the public and accrued interest,13172.5,11,2016,4,2016,3,09,30
2016-09-30,2015,Y,Liabilities,Federal employee and veteran benefits payable,6772.4,12,2016,4,2016,3,09,30
2016-09-30,2015,Y,Liabilities,Environmental and disposal liabilities,411.6,13,2016,4,2016,3,09,30
2016-09-30,2015,Y,Liabilities,Benefits due and payable,213.9,14,2016,4,2016,3,09,30
2016-09-30,2015,Y,Liabilities,Insurance and guarantee program liabilities,170.3,15,2016,4,2016,3,09,30
2016-09-30,2015,Y,Liabilities,Loan guarantee liabilities,36.3,16,2016,4,2016,3,09,30
2016-09-30,2015,Y,Liabilities,Other liabilities,659.5,17,2016,4,2016,3,09,30
2016-09-30,2015,Y,Liabilities,Total liabilities,21504.8,18,2016,4,2016,3,09,30
2016-09-30,2015,Y,Net position,Total net position,-18243.6,21,2016,4,2016,3,09,30
2016-09-30,2016,N,Liabilities,Benefits due and payable,218.2,14,2016,4,2016,3,09,30
2016-09-30,2016,N,Liabilities,Insurance and guarantee program liabilities,122.3,15,2016,4,2016,3,09,30
2016-09-30,2016,N,Liabilities,Loan guarantee liabilities,18.2,16,2016,4,2016,3,09,30
2016-09-30,2016,N,Liabilities,Total liabilities,22762.9,18,2016,4,2016,3,09,30
2016-09-30,2016,N,Net position,Funds from Dedicated Collections,3374.3,19,2016,4,2016,3,09,30
2016-09-30,2016,N,Net position,Funds other than those from Dedicated Collections,-22666.7,20,2016,4,2016,3,09,30
2016-09-30,2016,N,Net position,Total net position,-19292.4,21,2016,4,2016,3,09,30
2016-09-30,2016,N,Net position,Total liabilities and net position,3470.5,22,2016,4,2016,3,09,30
2016-09-30,2015,Y,Net position,Total liabilities and net position,3261.2,22,2016,4,2016,3,09,30
2016-09-30,2016,N,Liabilities,Other liabilities,464.7,17,2016,4,2016,3,09,30
2016-09-30,2016,N,Assets,Cash and other monetary assets,464.6,1,2016,4,2016,3,09,30
2016-09-30,2016,N,Assets,"Accounts and taxes receivable, net",133.3,2,2016,4,2016,3,09,30
2016-09-30,2016,N,Assets,"Loans receivable, net",1277.6,3,2016,4,2016,3,09,30
2016-09-30,2016,N,Assets,"Inventories and related property, net",314.3,4,2016,4,2016,3,09,30
2016-09-30,2016,N,Assets,"Property, plant and equipment, net",979.5,5,2016,4,2016,3,09,30
2016-09-30,2016,N,Assets,Debt and equity securities,48.2,6,2016,4,2016,3,09,30
2016-09-30,2016,N,Assets,Investments in government-sponsored enterprises,108.6,7,2016,4,2016,3,09,30
2016-09-30,2016,N,Assets,Other assets,144.4,8,2016,4,2016,3,09,30
2016-09-30,2016,N,Assets,Total assets,3470.5,9,2016,4,2016,3,09,30
2016-09-30,2016,N,Liabilities,Accounts payable,62.4,10,2016,4,2016,3,09,30
2016-09-30,2016,N,Liabilities,Federal debt securities held by the public and accrued interest,14221.1,11,2016,4,2016,3,09,30
2016-09-30,2016,N,Liabilities,Federal employee and veteran benefits payable,7209.4,12,2016,4,2016,3,09,30
2016-09-30,2016,N,Liabilities,Environmental and disposal liabilities,446.6,13,2016,4,2016,3,09,30
2017-09-30,2016,Y,Assets,Cash and other monetary assets,467.9,1,2017,4,2017,3,09,30
2017-09-30,2016,Y,Assets,"Accounts and taxes receivable, net",133.2,2,2017,4,2017,3,09,30
2017-09-30,2016,Y,Assets,"Loans receivable, net",1277.6,3,2017,4,2017,3,09,30
2017-09-30,2016,Y,Assets,"Inventories and related property, net",314.3,4,2017,4,2017,3,09,30
2017-09-30,2016,Y,Assets,"Property, plant and equipment, net",979.5,5,2017,4,2017,3,09,30
2017-09-30,2016,Y,Assets,Debt and equity securities,108.2,6,2017,4,2017,3,09,30
2017-09-30,2016,Y,Assets,Investments in government-sponsored enterprises,108.6,7,2017,4,2017,3,09,30
2017-09-30,2017,N,Assets,Other assets,147.7,8,2017,4,2017,3,09,30
2017-09-30,2016,Y,Assets,Other assets,145.5,8,2017,4,2017,3,09,30
2017-09-30,2017,N,Assets,Total assets,3480.7,9,2017,4,2017,3,09,30
2017-09-30,2016,Y,Assets,Total assets,3534.8,9,2017,4,2017,3,09,30
2017-09-30,2017,N,Liabilities,Accounts payable,70.8,10,2017,4,2017,3,09,30
2017-09-30,2016,Y,Liabilities,Accounts payable,62.4,10,2017,4,2017,3,09,30
2017-09-30,2017,N,Liabilities,Federal debt securities held by the public and accrued interest,14724.1,11,2017,4,2017,3,09,30
2017-09-30,2016,Y,Liabilities,Federal debt securities held by the public and accrued interest,14221.1,11,2017,4,2017,3,09,30
2017-09-30,2017,N,Liabilities,Federal employee and veteran benefits payable,7700.1,12,2017,4,2017,3,09,30
2017-09-30,2016,Y,Liabilities,Federal employee and veteran benefits payable,7209.4,12,2017,4,2017,3,09,30
2017-09-30,2017,N,Liabilities,Environmental and disposal liabilities,464.5,13,2017,4,2017,3,09,30
2017-09-30,2016,Y,Liabilities,Environmental and disposal liabilities,446.6,13,2017,4,2017,3,09,30
2017-09-30,2017,N,Liabilities,Benefits due and payable,218.8,14,2017,4,2017,3,09,30
2017-09-30,2016,Y,Liabilities,Benefits due and payable,218.2,14,2017,4,2017,3,09,30
2017-09-30,2017,N,Liabilities,Insurance and guarantee program liabilities,202.5,15,2017,4,2017,3,09,30
2017-09-30,2016,Y,Liabilities,Insurance and guarantee program liabilities,187.0,15,2017,4,2017,3,09,30
2017-09-30,2017,N,Liabilities,Loan guarantee liabilities,42.9,16,2017,4,2017,3,09,30
2017-09-30,2016,Y,Liabilities,Loan guarantee liabilities,18.2,16,2017,4,2017,3,09,30
2017-09-30,2017,N,Liabilities,Other liabilities,473.2,17,2017,4,2017,3,09,30
2017-09-30,2016,Y,Liabilities,Other liabilities,468.7,17,2017,4,2017,3,09,30
2017-09-30,2017,N,Liabilities,Total liabilities,23896.9,18,2017,4,2017,3,09,30
2017-09-30,2016,Y,Liabilities,Total liabilities,22831.6,18,2017,4,2017,3,09,30
2017-09-30,2017,N,Net position,Funds from Dedicated Collections,3419.4,19,2017,4,2017,3,09,30
2017-09-30,2016,Y,Net position,Funds from Dedicated Collections,3374.3,19,2017,4,2017,3,09,30
2017-09-30,2017,N,Net position,Funds other than those from Dedicated Collections,-23835.6,20,2017,4,2017,3,09,30
2017-09-30,2016,Y,Net position,Funds other than those from Dedicated Collections,-22671.1,20,2017,4,2017,3,09,30
2017-09-30,2017,N,Net position,Total net position,-20416.2,21,2017,4,2017,3,09,30
2017-09-30,2016,Y,Net position,Total net position,-19296.8,21,2017,4,2017,3,09,30
2017-09-30,2017,N,Net position,Total liabilities and net position,3480.7,22,2017,4,2017,3,09,30
2017-09-30,2016,Y,Net position,Total liabilities and net position,3534.8,22,2017,4,2017,3,09,30
2017-09-30,2017,N,Assets,Cash and other monetary assets,271.2,1,2017,4,2017,3,09,30
2017-09-30,2017,N,Assets,"Accounts and taxes receivable, net",143.3,2,2017,4,2017,3,09,30
2017-09-30,2017,N,Assets,"Loans receivable, net",1348.5,3,2017,4,2017,3,09,30
2017-09-30,2017,N,Assets,"Inventories and related property, net",326.7,4,2017,4,2017,3,09,30
2017-09-30,2017,N,Assets,"Property, plant and equipment, net",1034.5,5,2017,4,2017,3,09,30
2017-09-30,2017,N,Assets,Debt and equity securities,116.2,6,2017,4,2017,3,09,30
2017-09-30,2017,N,Assets,Investments in government-sponsored enterprises,92.6,7,2017,4,2017,3,09,30
2018-09-30,2018,N,Assets,Cash and other monetary assets,507.5,1,2018,4,2018,3,09,30
2018-09-30,2018,N,Assets,"Accounts and taxes receivable, net",144.9,2,2018,4,2018,3,09,30
2018-09-30,2018,N,Assets,"Loans receivable, net",1419.1,3,2018,4,2018,3,09,30
2018-09-30,2018,N,Assets,"Inventories and related property, net",337.5,4,2018,4,2018,3,09,30
2018-09-30,2018,N,Liabilities,Federal debt securities held by the public and accrued interest,15812.7,11,2018,4,2018,3,09,30
2018-09-30,2018,N,Liabilities,Federal employee and veteran benefits payable,7982.3,12,2018,4,2018,3,09,30
2018-09-30,2018,N,Liabilities,Environmental and disposal liabilities,577.3,13,2018,4,2018,3,09,30
2018-09-30,2018,N,Liabilities,Benefits due and payable,211.1,14,2018,4,2018,3,09,30
2018-09-30,2018,N,Liabilities,Insurance and guarantee program liabilities,170.2,15,2018,4,2018,3,09,30
2018-09-30,2018,N,Liabilities,Loan guarantee liabilities,38.2,16,2018,4,2018,3,09,30
2018-09-30,2018,N,Liabilities,Other liabilities,479.0,17,2018,4,2018,3,09,30
2018-09-30,2018,N,Liabilities,Total liabilities,25357.5,18,2018,4,2018,3,09,30
2018-09-30,2018,N,Net position,Funds from Dedicated Collections,3462.0,19,2018,4,2018,3,09,30
2018-09-30,2018,N,Net position,Funds other than those from Dedicated Collections,-24982.8,20,2018,4,2018,3,09,30
2018-09-30,2018,N,Net position,Total net position,-21520.8,21,2018,4,2018,3,09,30
2018-09-30,2018,N,Net position,Total liabilities and net position,3836.7,22,2018,4,2018,3,09,30
2018-09-30,2018,N,Assets,Other assets,113.7,8,2018,4,2018,3,09,30
2018-09-30,2018,N,Assets,Total assets,3836.7,9,2018,4,2018,3,09,30
2018-09-30,2018,N,Liabilities,Accounts payable,86.7,10,2018,4,2018,3,09,30
2018-09-30,2017,Y,Liabilities,Federal debt securities held by the public and accrued interest,14724.1,11,2018,4,2018,3,09,30
2018-09-30,2017,Y,Liabilities,Federal employee and veteran benefits payable,7700.1,12,2018,4,2018,3,09,30
2018-09-30,2017,Y,Liabilities,Environmental and disposal liabilities,464.5,13,2018,4,2018,3,09,30
2018-09-30,2017,Y,Liabilities,Benefits due and payable,218.8,14,2018,4,2018,3,09,30
2018-09-30,2017,Y,Liabilities,Insurance and guarantee program liabilities,202.5,15,2018,4,2018,3,09,30
2018-09-30,2017,Y,Liabilities,Loan guarantee liabilities,42.9,16,2018,4,2018,3,09,30
2018-09-30,2017,Y,Liabilities,Other liabilities,473.1,17,2018,4,2018,3,09,30
2018-09-30,2017,Y,Liabilities,Total liabilities,23896.8,18,2018,4,2018,3,09,30
2018-09-30,2017,Y,Net position,Funds from Dedicated Collections,3419.5,19,2018,4,2018,3,09,30
2018-09-30,2017,Y,Net position,Funds other than those from Dedicated Collections,-23781.4,20,2018,4,2018,3,09,30
2018-09-30,2017,Y,Net position,Total net position,-20361.9,21,2018,4,2018,3,09,30
2018-09-30,2017,Y,Net position,Total liabilities and net position,3534.9,22,2018,4,2018,3,09,30
2018-09-30,2017,Y,Assets,Cash and other monetary assets,271.2,1,2018,4,2018,3,09,30
2018-09-30,2017,Y,Assets,"Accounts and taxes receivable, net",143.3,2,2018,4,2018,3,09,30
2018-09-30,2017,Y,Assets,"Loans receivable, net",1350.2,3,2018,4,2018,3,09,30
2018-09-30,2017,Y,Assets,"Inventories and related property, net",326.7,4,2018,4,2018,3,09,30
2018-09-30,2018,N,Assets,"Property, plant and equipment, net",1090.5,5,2018,4,2018,3,09,30
2018-09-30,2017,Y,Assets,"Property, plant and equipment, net",1087.0,5,2018,4,2018,3,09,30
2018-09-30,2018,N,Assets,Debt and equity securities,110.3,6,2018,4,2018,3,09,30
2018-09-30,2017,Y,Assets,Debt and equity securities,116.2,6,2018,4,2018,3,09,30
2018-09-30,2018,N,Assets,Investments in government-sponsored enterprises,113.2,7,2018,4,2018,3,09,30
2018-09-30,2017,Y,Assets,Investments in government-sponsored enterprises,92.6,7,2018,4,2018,3,09,30
2018-09-30,2017,Y,Assets,Other assets,147.7,8,2018,4,2018,3,09,30
2018-09-30,2017,Y,Assets,Total assets,3534.9,9,2018,4,2018,3,09,30
2018-09-30,2017,Y,Liabilities,Accounts payable,70.8,10,2018,4,2018,3,09,30
2019-09-30,2019,N,Net position,Total liabilities and net position,3992.0,22,2019,4,2019,3,09,30
2019-09-30,2018,Y,Assets,Cash and other monetary assets,507.5,1,2019,4,2019,3,09,30
2019-09-30,2018,Y,Assets,"Accounts and taxes receivable, net",144.9,2,2019,4,2019,3,09,30
2019-09-30,2018,Y,Assets,"Loans receivable, net",1419.1,3,2019,4,2019,3,09,30
2019-09-30,2018,Y,Assets,"Inventories and related property, net",337.5,4,2019,4,2019,3,09,30
2019-09-30,2018,Y,Assets,"Property, plant and equipment, net",1090.5,5,2019,4,2019,3,09,30
2019-09-30,2018,Y,Assets,Debt and equity securities,112.2,6,2019,4,2019,3,09,30
2019-09-30,2018,Y,Assets,Investments in government-sponsored enterprises,113.2,7,2019,4,2019,3,09,30
2019-09-30,2018,Y,Assets,Other assets,111.8,8,2019,4,2019,3,09,30
2019-09-30,2018,Y,Assets,Total assets,3836.7,9,2019,4,2019,3,09,30
2019-09-30,2018,Y,Liabilities,Accounts payable,86.7,10,2019,4,2019,3,09,30
2019-09-30,2018,Y,Liabilities,Federal debt securities held by the public and accrued interest,15812.7,11,2019,4,2019,3,09,30
2019-09-30,2018,Y,Liabilities,Federal employee and veteran benefits payable,7982.3,12,2019,4,2019,3,09,30
2019-09-30,2018,Y,Liabilities,Environmental and disposal liabilities,577.3,13,2019,4,2019,3,09,30
2019-09-30,2018,Y,Liabilities,Benefits due and payable,211.1,14,2019,4,2019,3,09,30
2019-09-30,2018,Y,Liabilities,Insurance and guarantee program liabilities,170.2,15,2019,4,2019,3,09,30
2019-09-30,2018,Y,Liabilities,Loan guarantee liabilities,38.2,16,2019,4,2019,3,09,30
2019-09-30,2018,Y,Liabilities,Other liabilities,478.9,17,2019,4,2019,3,09,30
2019-09-30,2018,Y,Liabilities,Total liabilities,25357.4,18,2019,4,2019,3,09,30
2019-09-30,2018,Y,Net position,Funds from Dedicated Collections,3480.7,19,2019,4,2019,3,09,30
2019-09-30,2018,Y,Net position,Funds other than those from Dedicated Collections,-25001.4,20,2019,4,2019,3,09,30
2019-09-30,2018,Y,Net position,Total net position,-21520.7,21,2019,4,2019,3,09,30
2019-09-30,2018,Y,Net position,Total liabilities and net position,3836.7,22,2019,4,2019,3,09,30
2019-09-30,2019,N,Assets,Cash and other monetary assets,524.6,1,2019,4,2019,3,09,30
2019-09-30,2019,N,Assets,"Accounts and taxes receivable, net",238.0,2,2019,4,2019,3,09,30
2019-09-30,2019,N,Assets,"Loans receivable, net",1425.8,3,2019,4,2019,3,09,30
2019-09-30,2019,N,Assets,"Inventories and related property, net",355.7,4,2019,4,2019,3,09,30
2019-09-30,2019,N,Assets,"Property, plant and equipment, net",1106.9,5,2019,4,2019,3,09,30
2019-09-30,2019,N,Assets,Debt and equity securities,118.3,6,2019,4,2019,3,09,30
2019-09-30,2019,N,Assets,Investments in government-sponsored enterprises,112.1,7,2019,4,2019,3,09,30
2019-09-30,2019,N,Assets,Other assets,110.6,8,2019,4,2019,3,09,30
2019-09-30,2019,N,Assets,Total assets,3992.0,9,2019,4,2019,3,09,30
2019-09-30,2019,N,Liabilities,Accounts payable,98.0,10,2019,4,2019,3,09,30
2019-09-30,2019,N,Liabilities,Federal debt securities held by the public and accrued interest,16861.0,11,2019,4,2019,3,09,30
2019-09-30,2019,N,Liabilities,Federal employee and veteran benefits payable,8440.3,12,2019,4,2019,3,09,30
2019-09-30,2019,N,Liabilities,Environmental and disposal liabilities,595.4,13,2019,4,2019,3,09,30
2019-09-30,2019,N,Liabilities,Benefits due and payable,223.6,14,2019,4,2019,3,09,30
2019-09-30,2019,N,Liabilities,Insurance and guarantee program liabilities,194.5,15,2019,4,2019,3,09,30
2019-09-30,2019,N,Liabilities,Loan guarantee liabilities,21.7,16,2019,4,2019,3,09,30
2019-09-30,2019,N,Liabilities,Other liabilities,510.3,17,2019,4,2019,3,09,30
2019-09-30,2019,N,Liabilities,Total liabilities,26944.8,18,2019,4,2019,3,09,30
2019-09-30,2019,N,Net position,Funds from Dedicated Collections,3517.1,19,2019,4,2019,3,09,30
2019-09-30,2019,N,Net position,Funds other than those from Dedicated Collections,-26469.9,20,2019,4,2019,3,09,30
2019-09-30,2019,N,Net position,Total net position,-22952.8,21,2019,4,2019,3,09,30
2020-09-30,2020,N,Liabilities,Loan guarantees liability,520.1,16,2020,4,2020,3,09,30
2020-09-30,2020,N,Net position,Funds other than those from Dedicated Collections,-30270.7,22,2020,4,2020,3,09,30
2020-09-30,2020,N,Net position,Total net position,-26796.3,23,2020,4,2020,3,09,30
2020-09-30,2020,N,Net position,Total liabilities and net position,5950.7,24,2020,4,2020,3,09,30
2020-09-30,2019,Y,Assets,Total assets,3992.0,10,2020,4,2020,3,09,30
2020-09-30,2019,Y,Liabilities,Accounts payable,98.0,11,2020,4,2020,3,09,30
2020-09-30,2019,Y,Net position,Funds from Dedicated Collections,3517.1,21,2020,4,2020,3,09,30
2020-09-30,2019,Y,Net position,Funds other than those from Dedicated Collections,-26484.6,22,2020,4,2020,3,09,30
2020-09-30,2019,Y,Net position,Total net position,-22967.5,23,2020,4,2020,3,09,30
2020-09-30,2019,Y,Net position,Total liabilities and net position,3992.0,24,2020,4,2020,3,09,30
2020-09-30,2020,N,Assets,Cash and other monetary assets,1926.9,1,2020,4,2020,3,09,30
2020-09-30,2020,N,Assets,"Accounts receivable, net",321.2,2,2020,4,2020,3,09,30
2020-09-30,2020,N,Assets,"Direct loans and loan guarantees receivable, net",1577.4,3,2020,4,2020,3,09,30
2020-09-30,2020,N,Assets,"Inventory and related property, net",379.7,4,2020,4,2020,3,09,30
2020-09-30,2020,N,Assets,"General property, plant and equipment, net",1145.0,5,2020,4,2020,3,09,30
2020-09-30,2020,N,Assets,Securities and investments,121.9,6,2020,4,2020,3,09,30
2020-09-30,2020,N,Assets,Investments in special purpose vehicles,108.4,7,2020,4,2020,3,09,30
2020-09-30,2020,N,Assets,Investments in government-sponsored enterprises,108.9,8,2020,4,2020,3,09,30
2020-09-30,2020,N,Assets,Other assets,261.3,9,2020,4,2020,3,09,30
2020-09-30,2020,N,Assets,Total assets,5950.7,10,2020,4,2020,3,09,30
2020-09-30,2020,N,Liabilities,Accounts payable,105.1,11,2020,4,2020,3,09,30
2020-09-30,2020,N,Liabilities,Federal debt and interest payable,21082.9,12,2020,4,2020,3,09,30
2020-09-30,2020,N,Liabilities,Federal employee and veteran benefits payable,9409.3,13,2020,4,2020,3,09,30
2020-09-30,2020,N,Liabilities,Environmental and disposal liabilities,602.7,14,2020,4,2020,3,09,30
2020-09-30,2020,N,Liabilities,Benefits due and payable,256.3,15,2020,4,2020,3,09,30
2020-09-30,2019,Y,Assets,Cash and other monetary assets,524.6,1,2020,4,2020,3,09,30
2020-09-30,2019,Y,Assets,"Accounts receivable, net",238.0,2,2020,4,2020,3,09,30
2020-09-30,2019,Y,Assets,"Direct loans and loan guarantees receivable, net",1425.8,3,2020,4,2020,3,09,30
2020-09-30,2019,Y,Assets,"Inventory and related property, net",355.7,4,2020,4,2020,3,09,30
2020-09-30,2019,Y,Assets,"General property, plant and equipment, net",1106.9,5,2020,4,2020,3,09,30
2020-09-30,2019,Y,Assets,Securities and investments,118.3,6,2020,4,2020,3,09,30
2020-09-30,2019,Y,Assets,Investments in special purpose vehicles,0.0,7,2020,4,2020,3,09,30
2020-09-30,2019,Y,Assets,Investments in government-sponsored enterprises,112.1,8,2020,4,2020,3,09,30
2020-09-30,2019,Y,Assets,Other assets,110.6,9,2020,4,2020,3,09,30
2020-09-30,2019,Y,Liabilities,Federal debt and interest payable,16861.0,12,2020,4,2020,3,09,30
2020-09-30,2019,Y,Liabilities,Federal employee and veteran benefits payable,8440.3,13,2020,4,2020,3,09,30
2020-09-30,2019,Y,Liabilities,Environmental and disposal liabilities,595.4,14,2020,4,2020,3,09,30
2020-09-30,2019,Y,Liabilities,Benefits due and payable,223.6,15,2020,4,2020,3,09,30
2020-09-30,2019,Y,Liabilities,Loan guarantees liability,21.7,16,2020,4,2020,3,09,30
2020-09-30,2019,Y,Liabilities,Insurance and guarantee program liabilities,194.5,17,2020,4,2020,3,09,30
2020-09-30,2019,Y,Liabilities,Other liabilities,510.3,18,2020,4,2020,3,09,30
2020-09-30,2019,Y,Liabilities,Total liabilities,26944.8,19,2020,4,2020,3,09,30
2020-09-30,2019,Y,Unmatched transactions and balances,Unmatched transactions and balances,14.7,20,2020,4,2020,3,09,30
2020-09-30,2020,N,Liabilities,Insurance and guarantee program liabilities,199.3,17,2020,4,2020,3,09,30
2020-09-30,2020,N,Liabilities,Other liabilities,568.2,18,2020,4,2020,3,09,30
2020-09-30,2020,N,Liabilities,Total liabilities,32743.9,19,2020,4,2020,3,09,30
2020-09-30,2020,N,Unmatched transactions and balances,Unmatched transactions and balances,3.1,20,2020,4,2020,3,09,30
2020-09-30,2020,N,Net position,Funds from Dedicated Collections,3474.4,21,2020,4,2020,3,09,30
2021-09-30,2020,Y,Assets,Cash and other monetary assets,1926.9,1,2021,4,2021,3,09,30
2021-09-30,2020,Y,Assets,"Accounts receivable, net",321.2,2,2021,4,2021,3,09,30
2021-09-30,2020,Y,Assets,"Loans receivable, net",1577.4,3,2021,4,2021,3,09,30
2021-09-30,2020,Y,Assets,"Inventory and related property, net",381.9,4,2021,4,2021,3,09,30
2021-09-30,2020,Y,Assets,"General property, plant and equipment, net",1139.9,5,2021,4,2021,3,09,30
2021-09-30,2020,Y,Assets,Investments,129.8,6,2021,4,2021,3,09,30
2021-09-30,2020,Y,Assets,Investments in special purpose vehicles,108.4,7,2021,4,2021,3,09,30
2021-09-30,2020,Y,Assets,Investments in government-sponsored enterprises,108.9,8,2021,4,2021,3,09,30
2021-09-30,2020,Y,Assets,Advances and prepayments,218.6,9,2021,4,2021,3,09,30
2021-09-30,2020,Y,Assets,Other assets,42.7,10,2021,4,2021,3,09,30
2021-09-30,2020,Y,Assets,Total assets,5955.7,11,2021,4,2021,3,09,30
2021-09-30,2020,Y,Liabilities,Accounts payable,99.0,12,2021,4,2021,3,09,30
2021-09-30,2020,Y,Liabilities,Federal debt and interest payable,21082.9,13,2021,4,2021,3,09,30
2021-09-30,2020,Y,Liabilities,Federal employee and veteran benefits payable,9415.5,14,2021,4,2021,3,09,30
2021-09-30,2020,Y,Liabilities,Environmental and disposal liabilities,602.7,15,2021,4,2021,3,09,30
2021-09-30,2020,Y,Liabilities,Benefits due and payable,256.3,16,2021,4,2021,3,09,30
2021-09-30,2020,Y,Liabilities,Loan guarantee liabilities,520.1,17,2021,4,2021,3,09,30
2021-09-30,2020,Y,Liabilities,Insurance and guarantee program liabilities,199.3,18,2021,4,2021,3,09,30
2021-09-30,2020,Y,Liabilities,Advances from others and deferred revenues,174.2,19,2021,4,2021,3,09,30
2021-09-30,2020,Y,Liabilities,Other liabilities,394.0,20,2021,4,2021,3,09,30
2021-09-30,2020,Y,Liabilities,Total liabilities,32744.0,21,2021,4,2021,3,09,30
2021-09-30,2020,Y,Unmatched transactions and balances,Unmatched transactions and balances,3.1,22,2021,4,2021,3,09,30
2021-09-30,2020,Y,Net position,Funds from Dedicated Collections,3474.4,23,2021,4,2021,3,09,30
2021-09-30,2020,Y,Net position,Funds other than those from Dedicated Collections,-30265.8,24,2021,4,2021,3,09,30
2021-09-30,2020,Y,Net position,Total net position,-26791.4,25,2021,4,2021,3,09,30
2021-09-30,2020,Y,Net position,Total liabilities and net position,5955.7,26,2021,4,2021,3,09,30
2021-09-30,2021,N,Assets,Cash and other monetary assets,475.0,1,2021,4,2021,3,09,30
2021-09-30,2021,N,Assets,"Accounts receivable, net",401.0,2,2021,4,2021,3,09,30
2021-09-30,2021,N,Assets,"Loans receivable, net",1651.0,3,2021,4,2021,3,09,30
2021-09-30,2021,N,Assets,"Inventory and related property, net",399.2,4,2021,4,2021,3,09,30
2021-09-30,2021,N,Assets,"General property, plant and equipment, net",1176.9,5,2021,4,2021,3,09,30
2021-09-30,2021,N,Assets,Investments,135.2,6,2021,4,2021,3,09,30
2021-09-30,2021,N,Assets,Investments in special purpose vehicles,26.4,7,2021,4,2021,3,09,30
2021-09-30,2021,N,Assets,Investments in government-sponsored enterprises,220.9,8,2021,4,2021,3,09,30
2021-09-30,2021,N,Assets,Advances and prepayments,369.3,9,2021,4,2021,3,09,30
2021-09-30,2021,N,Assets,Other assets,38.7,10,2021,4,2021,3,09,30
2021-09-30,2021,N,Assets,Total assets,4893.6,11,2021,4,2021,3,09,30
2021-09-30,2021,N,Liabilities,Accounts payable,123.1,12,2021,4,2021,3,09,30
2021-09-30,2021,N,Liabilities,Federal debt and interest payable,22344.8,13,2021,4,2021,3,09,30
2021-09-30,2021,N,Liabilities,Federal employee and veteran benefits payable,10183.0,14,2021,4,2021,3,09,30
2021-09-30,2021,N,Liabilities,Environmental and disposal liabilities,613.3,15,2021,4,2021,3,09,30
2021-09-30,2021,N,Liabilities,Benefits due and payable,273.9,16,2021,4,2021,3,09,30
2021-09-30,2021,N,Liabilities,Loan guarantee liabilities,230.7,17,2021,4,2021,3,09,30
2021-09-30,2021,N,Liabilities,Insurance and guarantee program liabilities,129.8,18,2021,4,2021,3,09,30
2021-09-30,2021,N,Liabilities,Advances from others and deferred revenues,202.0,19,2021,4,2021,3,09,30
2021-09-30,2021,N,Liabilities,Other liabilities,677.1,20,2021,4,2021,3,09,30
2021-09-30,2021,N,Liabilities,Total liabilities,34777.7,21,2021,4,2021,3,09,30
2021-09-30,2021,N,Unmatched transactions and balances,Unmatched transactions and balances,1.7,22,2021,4,2021,3,09,30
2021-09-30,2021,N,Net position,Funds from Dedicated Collections,3486.8,23,2021,4,2021,3,09,30
2021-09-30,2021,N,Net position,Funds other than those from Dedicated Collections,-33372.6,24,2021,4,2021,3,09,30
2021-09-30,2021,N,Net position,Total net position,-29885.8,25,2021,4,2021,3,09,30
2021-09-30,2021,N,Net position,Total liabilities and net position,4893.6,26,2021,4,2021,3,09,30
2022-09-30,2022,N,Assets,Cash and other monetary assets,877.8,1,2022,4,2022,3,09,30
2022-09-30,2021,Y,Assets,Cash and other monetary assets,475.0,1,2022,4,2022,3,09,30
2022-09-30,2022,N,Assets,"Accounts receivable, net",356.3,2,2022,4,2022,3,09,30
2022-09-30,2021,Y,Assets,"Accounts receivable, net",401.0,2,2022,4,2022,3,09,30
2022-09-30,2022,N,Assets,"Loans receivable, net",1434.1,3,2022,4,2022,3,09,30
2022-09-30,2021,Y,Assets,"Loans receivable, net",1651.0,3,2022,4,2022,3,09,30
2022-09-30,2022,N,Assets,"Inventory and related property, net",406.9,4,2022,4,2022,3,09,30
2022-09-30,2021,Y,Assets,"Inventory and related property, net",399.2,4,2022,4,2022,3,09,30
2022-09-30,2022,N,Assets,"General property, plant and equipment, net",1197.5,5,2022,4,2022,3,09,30
2022-09-30,2021,Y,Assets,"General property, plant and equipment, net",1176.9,5,2022,4,2022,3,09,30
2022-09-30,2022,N,Assets,Investments,130.3,6,2022,4,2022,3,09,30
